x,y
5605.12415306967,1158.550516509377
5605.568509322817,1058.5448909492281
5605.73665831661,958.5547313501384
5605.522750134945,858.552220761844
5604.7523807239395,758.5519768639211
5603.106162651611,658.5589009031019
5599.887814176696,558.6133684073048
5592.9189774421975,458.8729533068836
5548.352978397146,377.23744713042106
5468.448046370423,319.742668286294
5464.277448947459,225.55312741786497
5544.580284173186,206.46653731459082
5585.213868107028,296.92535429038253
5626.197487676516,386.5071278521791
5677.209319998539,469.3199497021269
5689.544892693388,568.4619093598253
5694.083339094011,668.3466327632277
5698.475233306739,768.2488366425605
5707.732877187431,867.8033263981342
5722.533945880943,966.6923759338397
5742.276372319015,1064.7162394994812
5765.1396934592685,1162.0573969250404
5800.312365069985,1246.6170322299004
5883.2841554543265,1206.770422279209
5920.716849090955,1291.1045055303694
5857.018359862661,1355.854657597025
5845.634240023701,1426.4067469607944
5870.406033919586,1523.2759078138572
5900.76964090555,1618.5427861786447
5937.947552973717,1711.35471593399
5982.2986356226165,1800.9471135400554
6034.602306976516,1886.1296727240456
6096.25670870379,1964.755014392489
6169.6354305713585,2032.4715812145157
6244.432010167609,2098.6604544994734
6307.383523182445,2176.2298707275004
6356.956734732809,2262.9386134778174
6391.18179441907,2356.7578656576807
6407.94540601443,2455.220106536919
6409.753434366201,2555.1275571801652
6399.115969164575,2654.500445551438
6375.941975022151,2751.694768936921
6337.407369605309,2843.8090218828766
6283.307302048764,2927.806375901527
6217.336246982037,3002.8323981503377
6140.9372527288,3067.2043214970554
6055.900537615009,3119.6434215703594
5964.176868079518,3159.2820143641115
5867.79583708117,3185.5995223321606
5768.683026211003,3198.4026509613277
5668.774389320159,3197.7536348601984
5569.787362186549,3183.9761529843718
5473.394249549294,3157.651828107358
5378.859233543746,3125.070579601714
5282.631179078538,3097.8865895792947
5185.315070378707,3074.9186727467672
5087.249773794785,3055.342212325777
4988.647977943507,3038.757177851391
4889.596422635766,3024.9955993188287
4790.199535632441,3014.0756717805366
4690.512299392972,3006.318033429095
4590.590296738447,3002.3573827883693
4490.632823704906,3004.2751898550046
4391.693194816279,3017.878694360302
4302.901338526249,3061.193319786076
4259.79616575707,3150.089826889147
4176.816209418466,3199.5444686169503
4165.273171367553,3260.7551870689986
4134.016022421551,3350.229493423176
4047.4790376391284,3397.8593940837018
4027.9483915826586,3447.2918785298716
4076.0740358583116,3533.7260596050874
4059.098629100248,3629.8644670980284
3986.243110902724,3687.660552638117
3927.865268142894,3733.2035752385855
3895.588478785704,3824.994408817526
3812.9550223915094,3879.2123540560347
3714.1809530311584,3891.3209517640644
3708.062165384472,3980.259278994243
3630.2649210422896,4039.1512749769918
3531.002874483609,4046.85988179613
3431.2116170078225,4043.7750366399705
3407.5443447923462,4116.821500510312
3482.2240039908866,4182.931757279084
3462.709946293733,4265.3627083444735
3364.716145545244,4280.090921252966
3347.691267311573,4351.316138276117
3275.100834106943,4396.29681172142
3180.9312730028178,4386.260222938596
3207.350733651314,4477.721029057284
3111.6533658793196,4458.446116245352
3021.275540802628,4415.7725026384
3001.7080400905106,4457.556352981366
2969.800413322071,4521.40470546393
2880.5967389196157,4476.36314111203
2872.350269317627,4548.144434920279
2860.6248657196993,4636.624621330528
2794.565911769867,4562.414878845215
2723.1962223228766,4524.082612885861
2717.5408072792397,4623.828286474987
2695.9723618626595,4721.184169948101
2649.237266016018,4809.335913236633
2605.917248659942,4784.980328171076
2288.6166286403313,4148.903677005321
2362.4367122454296,4109.620571899439
2364.605579405552,4074.757660908779
2273.5815896658296,4066.3188196119136
2246.156314432621,4155.195017510443
2318.4987908899784,4214.445114664733
2352.07354877959,4120.230055925786
2330.2220986026805,4191.04033796466
2604.729176345241,4101.27107660378
2611.5411703816208,4002.9020336631074
2562.0459039554366,3917.5471129878397
2474.6396291470155,3896.123356136377
2454.626709033927,3988.9707545556976
2487.7763618239114,4082.28644274641
2554.847720465259,4155.821849649246
1646.9170511191624,3691.8269020385196
1650.4881500713236,3766.9251195402467
3390.1197564540785,2977.17372579975
3439.6870011385918,2891.3759794211564
3460.2443507408298,2793.672452788678
3467.698702380473,2693.982856953795
3468.458924078656,2593.992127201917
3461.1949691845266,2494.3019913435555
3443.4059317579486,2395.9446620975777
3416.7778346523874,2299.5811037211697
3384.365434133871,2204.984652865014
3345.93341795553,2112.695078872828
3291.6202213219403,2038.999884498673
3217.4143805945973,2105.705838444154
3152.063095733287,2181.3345148459593
3096.5938495096907,2264.468273323546
3052.8116378998157,2354.2755427399306
3023.4816394516147,2449.7614126150365
3011.035023030572,2548.8513184194235
3016.531354671111,2648.5523540691183
3039.1661266780175,2745.842833383197
3076.6635541525975,2838.4563307085627
3127.041360174211,2924.677465149274
3199.288192859157,2992.881203498231
3291.8264269828796,3028.243829727173
5697.656656186678,2380.9596795729594
5666.702193142031,2286.2130122395465
5621.031835633679,2197.357767493697
5600.000653828685,2270.1772008949297
5605.110736258575,2369.9858156846603
5640.7825103776995,2459.9228919465095
5898.710737335443,1308.7753422466794
5870.5870292430045,1224.9746107417159
5825.812966585159,1300.4935745596886
5548.111454775719,271.1700197404007
5484.443100644035,250.76641757580546
5520.2810785519905,334.4792700540547
5558.346215136189,301.09118805968865
2700.000001609209,3711.9934073092445
2763.8176861440006,3637.4159849214375
2821.2083012259973,3555.5851407345945
2869.4980473622854,3468.0780750714366
2907.2373790357524,3375.5382139277644
2928.859045385326,3278.083522174922
2934.001415073755,3178.2754872851074
2933.3692092374404,3078.279483502047
2919.722363499298,2979.493643714128
2889.060813339658,2884.330850072517
2859.9412153289886,2788.6888539172214
2844.7124617337686,2689.977452942885
2841.4858073139694,2590.0658038930997
2844.936515069984,2490.1245341745434
2852.5530670761536,2390.427798759183
2863.9435288479613,2291.0836610413216
2879.9392293333076,2192.3889415515587
2895.36246995688,2093.622814545897
2898.0939279495033,1993.7350141579082
2891.02172075624,1894.025460386949
2873.515096195726,1795.6362057319348
2841.731863743025,1700.9508600298584
2792.715937444923,1613.982702229752
2727.541178172224,1538.30419180221
2666.748314870838,1459.2252033292025
2631.6530827617185,1366.036673418752
2621.5954722613633,1266.6774124872445
2628.6616724901833,1167.1000644126907
2660.006588078385,1072.4896751904762
2704.6488061372365,983.1279651725872
2735.066014608281,887.9449841564492
2770.436231274714,794.4240845801125
2811.1687704223423,703.1112261104518
2848.1856360249367,610.243639373497
2897.852327341392,524.7745695999693
2981.7005268977955,473.1515862699598
3028.1502654567594,385.1175806329411
3098.228901132359,314.7508251554973
3165.877419957469,367.8383712817449
3151.9574104621825,464.5284791519716
3067.6556880373937,513.4022730461711
3014.8533525934527,586.9246540297972
2985.1584760531273,682.3744231463052
2947.025061494831,774.7849375700462
2897.4699287877593,861.4861602739693
2831.9803326705005,936.8893216574797
2759.06803788069,1005.3319834044214
2693.2403180666734,1079.7905669658212
2658.9288026884024,1173.2701518529066
2651.340872959914,1272.7401899512788
2666.947452579119,1371.2979985830762
2706.830447532411,1462.423585185039
